No.,Time,Source,Destination,Info,Protocol,Length
3589,1679479469.108686,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3590,1679479469.108764,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3591,1679479469.109279,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3592,1679479469.108775,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3593,1679479469.108806,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3594,1679479469.109431,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3595,1679479469.108815,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3596,1679479469.108844,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1494
3597,1679479469.109542,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3598,1679479469.109993,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3599,1679479469.110037,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3600,1679479469.110208,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3601,1679479469.110045,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3602,1679479469.110053,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,422
3603,1679479469.110320,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3604,1679479469.112592,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3605,1679479469.112640,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1226
3606,1679479469.113053,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3607,1679479469.112648,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3608,1679479469.113931,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3609,1679479469.114107,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3610,1679479469.113965,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3611,1679479469.113972,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3612,1679479469.114220,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3613,1679479469.113979,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1092
3614,1679479469.114643,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3615,1679479469.114740,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3616,1679479469.114662,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3617,1679479469.114671,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3618,1679479469.114843,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3619,1679479469.114678,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3620,1679479469.114684,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1494
3621,1679479469.114935,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3622,1679479469.115268,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3623,1679479469.115287,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3624,1679479469.115383,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3625,1679479469.115294,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3626,1679479469.115300,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3627,1679479469.115505,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3628,1679479469.115307,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1460
3629,1679479469.116285,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3630,1679479469.116430,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3631,1679479469.116322,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3632,1679479469.116329,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3633,1679479469.116547,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3634,1679479469.116336,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3635,1679479469.116344,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1494
3636,1679479469.116663,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3637,1679479469.117028,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3638,1679479469.117046,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3639,1679479469.117179,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3640,1679479469.117051,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3641,1679479469.117056,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3642,1679479469.117263,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3643,1679479469.117061,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,154
3644,1679479469.117452,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3645,1679479469.117508,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3646,1679479469.117465,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1226
3647,1679479469.117471,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3648,1679479469.117653,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3649,1679479469.117694,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3650,1679479469.117828,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3651,1679479469.117905,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3652,1679479469.118178,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3653,1679479469.118220,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3654,1679479469.118325,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3655,1679479469.118594,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3656,1679479469.118627,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3657,1679479469.118727,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3658,1679479469.118962,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3659,1679479469.118975,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3660,1679479469.119045,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3661,1679479469.118988,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3662,1679479469.119193,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3663,1679479469.119230,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3664,1679479469.119355,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3665,1679479469.119489,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3666,1679479469.119532,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3667,1679479469.119663,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3668,1679479469.119800,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3669,1679479469.119855,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3670,1679479469.119988,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3671,1679479469.124109,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3672,1679479469.124269,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3673,1679479469.124146,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1226
3674,1679479469.124153,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3675,1679479469.124381,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3676,1679479469.124625,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3677,1679479469.124640,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3678,1679479469.124737,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3679,1679479469.124646,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1092
3680,1679479469.124957,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3681,1679479469.125004,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3682,1679479469.125114,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3683,1679479469.125124,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1226
3684,1679479469.125272,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3685,1679479469.125307,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3686,1679479469.132189,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3687,1679479469.133124,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 A / Raw,Ethernet,1494
3688,1679479469.133144,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1226
3689,1679479469.137789,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3690,1679479469.204071,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3691,1679479469.204396,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3692,1679479469.204431,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3693,1679479469.204500,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3694,1679479469.204563,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3695,1679479469.209024,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3696,1679479469.209267,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3697,1679479469.209327,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3698,1679479469.212267,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3699,1679479469.212493,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3700,1679479469.212545,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3701,1679479469.215845,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3702,1679479469.216521,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3703,1679479469.216709,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3704,1679479469.242904,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3705,1679479469.243592,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3706,1679479469.243789,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3707,1679479469.243850,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3708,1679479469.243857,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3709,1679479469.243925,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3710,1679479469.250708,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3711,1679479469.251281,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3712,1679479469.251474,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3713,1679479469.251307,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3714,1679479469.251554,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3715,1679479469.251587,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3716,1679479469.251645,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3717,1679479469.251838,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3718,1679479469.251894,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3719,1679479469.252006,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3720,1679479469.252255,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3721,1679479469.252347,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3722,1679479469.252484,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3723,1679479469.252720,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3724,1679479469.252824,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3725,1679479469.253336,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3726,1679479469.274953,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3727,1679479469.275146,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3728,1679479469.275224,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3729,1679479469.275357,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3730,1679479469.275406,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3731,1679479469.275491,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3732,1679479469.277047,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3733,1679479469.277372,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3734,1679479469.277185,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3735,1679479469.280779,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3736,1679479469.281046,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3737,1679479469.281244,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3738,1679479469.281258,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3739,1679479469.281364,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:44909 > 142.250.182.67:https A,Ethernet,54
3740,1679479469.281263,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
3741,1679479469.284004,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.250.182.67:https > 192.168.232.2:44909 PA / Raw,Ethernet,1360
